task_id,suite,task_name,instruction,episode,episode_seed,success,n_steps,max_steps,timeout,distractor_density,n_distractors,n_pick_targets,n_grasp_attempts,n_gripper_close_events,n_close_commands,time_to_first_close,frac_closed,path_length,min_target_dist,final_target_dist,time_to_min_pick_dist,min_place_dist,final_place_dist,min_eef_place_dist,final_eef_place_dist,pick_displacement,eef_z_min,eef_z_max,nearest_at_first_close,correct_object_at_first_close,likely_recovery,success_video_gated,frame_path,fail_frame_path,success_video_path
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,28,1028,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.135,0.0282,0.032,42,0.0654,0.0654,0.0968,0.0968,0.535,0.0965,0.3133,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,29,1029,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1503,0.0279,0.0498,46,0.0687,0.0687,0.1143,0.1182,0.5291,0.0971,0.3363,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,30,1030,1,119,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1411,0.0279,0.0298,42,0.0705,0.0705,0.0993,0.0993,0.5209,0.096,0.3143,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,31,1031,1,123,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1248,0.0286,0.0318,42,0.0669,0.0669,0.0986,0.0986,0.5313,0.097,0.3092,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,32,1032,1,125,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1797,0.027,0.0273,58,0.0688,0.0688,0.0956,0.0956,0.5232,0.096,0.3154,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,33,1033,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1498,0.0299,0.0595,46,0.0549,0.0549,0.1038,0.1141,0.5218,0.0977,0.3197,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,34,1034,1,130,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1313,0.0289,0.0463,44,0.0656,0.0656,0.1031,0.1109,0.513,0.0973,0.3283,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,35,1035,1,127,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.13,0.029,0.0307,45,0.0749,0.0749,0.1033,0.1033,0.5106,0.098,0.3232,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,36,1036,1,122,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1142,0.0295,0.0315,43,0.0756,0.0756,0.1018,0.1018,0.54,0.0982,0.3257,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,37,1037,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1676,0.0316,0.034,46,0.0709,0.0709,0.1039,0.1039,0.5197,0.0996,0.3153,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,38,1038,1,127,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1512,0.0288,0.0318,50,0.0722,0.0722,0.1037,0.1037,0.5072,0.0968,0.3183,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,39,1039,1,130,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1112,0.0287,0.0738,58,0.0397,0.0397,0.1086,0.113,0.5002,0.0975,0.3311,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,40,1040,1,136,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.167,0.03,0.0328,50,0.0676,0.0676,0.0994,0.0994,0.5047,0.0971,0.3192,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,41,1041,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1883,0.0272,0.0304,49,0.0658,0.0658,0.0956,0.0956,0.5435,0.0969,0.3183,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,42,1042,1,137,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1595,0.0286,0.0316,53,0.0657,0.0657,0.0958,0.0958,0.5164,0.0953,0.3107,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,43,1043,1,143,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.192,0.0293,0.118,49,0.0416,0.0416,0.1235,0.1541,0.5012,0.0968,0.3207,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,44,1044,1,137,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1627,0.0287,0.0313,53,0.073,0.073,0.1024,0.1024,0.5225,0.0965,0.3098,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,45,1045,1,123,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1369,0.0268,0.0274,63,0.0695,0.0695,0.0912,0.0912,0.516,0.0937,0.2903,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,46,1046,1,134,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1909,0.0278,0.0308,54,0.0719,0.0719,0.1014,0.1014,0.5278,0.095,0.3174,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,47,1047,1,119,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1432,0.0281,0.0298,44,0.07,0.07,0.0991,0.0991,0.5363,0.0973,0.3132,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,48,1048,1,124,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.1437,0.0328,0.0354,44,0.0696,0.0696,0.1027,0.1027,0.5212,0.0983,0.3258,,,0,0,,,
libero_object_7,libero_object,pick up the milk and place it in the basket,Pick the milk and place it in the basket,49,1049,1,129,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2008,0.023,0.0238,61,0.0691,0.0691,0.0905,0.0905,0.5352,0.0935,0.2953,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,0,1000,1,141,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2409,0.0022,0.055,46,0.0634,0.0634,0.0981,0.1181,0.5173,0.0113,0.2585,,,0,0,outputs/custom_eval_recovery/libero_object/frames/libero_object_8_initial.jpg,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,1,1001,1,144,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3203,0.0155,0.1069,51,0.0194,0.0194,0.0955,0.1253,0.5194,0.0122,0.2803,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,2,1002,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3185,0.0148,0.1013,121,0.0475,0.0475,0.121,0.1489,0.5175,0.012,0.3148,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,3,1003,1,145,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3054,0.0059,0.0444,57,0.0694,0.0694,0.0908,0.1134,0.5432,0.0092,0.2678,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,4,1004,1,149,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.2886,0.0034,0.0549,130,0.0752,0.0752,0.0955,0.1254,0.5493,0.01,0.2574,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,5,1005,1,148,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3132,0.0033,0.0538,49,0.073,0.073,0.0907,0.1219,0.5279,0.0097,0.2665,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,6,1006,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3077,0.0088,0.0494,141,0.0592,0.0592,0.091,0.1062,0.5403,0.012,0.2829,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,7,1007,1,144,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3001,0.0124,0.0472,126,0.0671,0.0671,0.0893,0.1103,0.5315,0.0114,0.2847,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,8,1008,1,152,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3472,0.0194,0.0955,149,0.0581,0.0581,0.1274,0.1529,0.5226,0.0125,0.3053,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,9,1009,1,151,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.2965,0.0085,0.1099,52,0.034,0.034,0.1095,0.1437,0.5143,0.0107,0.2579,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,10,1010,1,155,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.3438,0.0207,0.0983,132,0.0502,0.0502,0.1251,0.1471,0.5069,0.0105,0.3032,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,11,1011,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2459,0.0032,0.0679,135,0.0538,0.0538,0.0967,0.1189,0.5132,0.0088,0.2744,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,12,1012,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2986,0.0043,0.1109,143,0.0262,0.0262,0.1015,0.1363,0.518,0.012,0.2636,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,13,1013,1,151,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3276,0.02,0.0896,148,0.0694,0.0694,0.135,0.1587,0.5103,0.0124,0.3069,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,14,1014,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2632,0.0217,0.1071,50,0.0266,0.0266,0.1166,0.1313,0.5181,0.011,0.2855,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,15,1015,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2881,0.0176,0.0518,124,0.0663,0.0663,0.0912,0.1136,0.5342,0.0118,0.2729,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,16,1016,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2894,0.0186,0.1186,143,0.0256,0.0256,0.12,0.1394,0.4983,0.0118,0.2955,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,17,1017,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.312,0.007,0.0782,140,0.0727,0.0727,0.1227,0.1496,0.5227,0.0117,0.2917,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,18,1018,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3062,0.0023,0.0521,128,0.0738,0.0738,0.0935,0.1208,0.55,0.0101,0.2665,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,19,1019,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2936,0.0095,0.0978,126,0.0511,0.0511,0.1203,0.1482,0.5175,0.0117,0.2955,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,20,1020,1,153,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.3248,0.0025,0.0794,140,0.0545,0.0545,0.0887,0.1297,0.5447,0.0114,0.2739,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,21,1021,1,146,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.3096,0.0224,0.1071,143,0.0245,0.0245,0.1225,0.1306,0.5103,0.0108,0.2992,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,22,1022,1,142,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2839,0.0166,0.0518,51,0.0637,0.0637,0.0948,0.1123,0.5298,0.0106,0.2853,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,23,1023,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3299,0.0115,0.0701,128,0.0462,0.0462,0.0843,0.1105,0.5294,0.0105,0.2839,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,24,1024,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2724,0.0141,0.1041,51,0.0323,0.0323,0.114,0.1331,0.5228,0.0119,0.2764,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,25,1025,1,146,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.2853,0.0208,0.0878,143,0.0673,0.0673,0.1325,0.1547,0.5278,0.0112,0.2983,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,26,1026,1,148,280,0,0.7142857142857143,5,1,0,0,3,,0.0,1.2952,0.0217,0.1067,48,0.0191,0.0191,0.1025,0.1246,0.518,0.0106,0.2927,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,27,1027,1,150,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.2946,0.0186,0.1071,147,0.0415,0.0415,0.1102,0.1483,0.5036,0.0123,0.2876,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,28,1028,1,154,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.3213,0.0189,0.0536,152,0.063,0.063,0.0941,0.1132,0.5098,0.0113,0.2871,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,29,1029,1,140,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3191,0.0132,0.0939,121,0.0615,0.0615,0.1244,0.1554,0.5216,0.0104,0.322,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,30,1030,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2715,0.0136,0.1059,125,0.028,0.028,0.1082,0.1267,0.53,0.011,0.2802,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,31,1031,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3091,0.0073,0.105,140,0.0251,0.0251,0.0993,0.1279,0.5189,0.0113,0.2865,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,32,1032,1,145,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2892,0.0185,0.1173,142,0.0162,0.0162,0.1083,0.1314,0.5018,0.0117,0.292,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,33,1033,1,152,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3616,0.0193,0.1143,149,0.0325,0.0325,0.1157,0.1456,0.5279,0.011,0.3086,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,34,1034,1,137,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.249,0.0134,0.0499,120,0.067,0.067,0.0855,0.1136,0.5191,0.012,0.2645,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,35,1035,1,145,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2782,0.0026,0.0945,129,0.0461,0.0461,0.1142,0.1386,0.518,0.0103,0.2618,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,36,1036,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2945,0.0026,0.0462,144,0.0645,0.0645,0.093,0.1103,0.5318,0.0101,0.2623,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,37,1037,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2589,0.0304,0.097,126,0.059,0.059,0.1351,0.1557,0.513,0.0113,0.2746,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,38,1038,1,142,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3227,0.0173,0.1078,139,0.0426,0.0426,0.1179,0.15,0.5202,0.0119,0.3107,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,39,1039,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2593,0.0199,0.1062,49,0.0352,0.0352,0.1176,0.141,0.5152,0.0111,0.2856,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,40,1040,1,147,280,0,0.7142857142857143,5,1,0,0,3,,0.0,1.3033,0.0296,0.0598,52,0.0632,0.0632,0.1185,0.1216,0.5196,0.0114,0.3037,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,41,1041,1,146,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2948,0.0026,0.0539,144,0.0695,0.0695,0.0999,0.1231,0.5278,0.012,0.2658,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,42,1042,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2566,0.0249,0.0989,135,0.0546,0.0546,0.1288,0.1534,0.5267,0.012,0.2749,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,43,1043,1,157,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3571,0.0211,0.0853,152,0.0684,0.0684,0.1344,0.1533,0.5304,0.0113,0.3001,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,44,1044,1,147,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.3328,0.0063,0.1085,135,0.0213,0.0213,0.1041,0.1297,0.5297,0.0116,0.2821,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,45,1045,1,138,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2679,0.0067,0.1066,126,0.0258,0.0258,0.0999,0.1312,0.5215,0.0098,0.2835,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,46,1046,1,140,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.246,0.0166,0.056,138,0.0658,0.0658,0.0977,0.1186,0.5195,0.0116,0.2749,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,47,1047,1,143,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.2664,0.0023,0.1018,47,0.0408,0.0408,0.1125,0.1388,0.5192,0.0104,0.2599,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,48,1048,1,139,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.2412,0.0087,0.0531,137,0.0694,0.0694,0.0971,0.1217,0.5316,0.0116,0.2648,,,0,0,,,
libero_object_8,libero_object,pick up the chocolate pudding and place it in the basket,Pick the chocolate pudding and place it in the basket,49,1049,1,141,280,0,0.7142857142857143,5,1,0,0,2,,0.0,1.2975,0.0183,0.0533,139,0.0668,0.0668,0.0918,0.1156,0.5139,0.0124,0.291,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,0,1000,1,125,280,0,0.7142857142857143,5,1,0,0,2,,0.0,0.9929,0.0286,0.0487,44,0.0655,0.0655,0.1051,0.1115,0.3452,0.0978,0.3142,,,0,0,outputs/custom_eval_recovery/libero_object/frames/libero_object_9_initial.jpg,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,1,1001,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9908,0.0283,0.0486,44,0.0603,0.0603,0.1053,0.1068,0.3835,0.097,0.2835,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,2,1002,1,122,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.005,0.0278,0.0423,45,0.0691,0.0691,0.1053,0.1099,0.3401,0.0959,0.3192,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,3,1003,1,118,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9858,0.0317,0.0341,48,0.0709,0.0709,0.1042,0.1042,0.3327,0.0985,0.3191,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,4,1004,1,120,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.051,0.0293,0.0311,48,0.0694,0.0694,0.0996,0.0996,0.3705,0.097,0.3183,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,5,1005,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9873,0.0304,0.0319,45,0.0749,0.0749,0.1066,0.1066,0.3494,0.0982,0.3242,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,6,1006,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0194,0.0283,0.0314,45,0.0643,0.0643,0.0949,0.0949,0.3779,0.0967,0.3115,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,7,1007,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9967,0.0289,0.0305,50,0.0702,0.0702,0.0967,0.0967,0.3504,0.0974,0.3113,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,8,1008,1,109,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9472,0.0276,0.0307,39,0.0694,0.0694,0.0998,0.0998,0.3635,0.096,0.3118,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,9,1009,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.993,0.0291,0.0317,48,0.0689,0.0689,0.0997,0.0997,0.3687,0.0978,0.3032,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,10,1010,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9911,0.0278,0.032,45,0.0679,0.0679,0.0994,0.0994,0.3735,0.0965,0.2968,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,11,1011,1,115,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9939,0.0292,0.0325,48,0.0675,0.0675,0.0992,0.0992,0.3562,0.0977,0.2975,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,12,1012,1,119,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0087,0.0294,0.0308,50,0.077,0.077,0.1048,0.1048,0.3774,0.0977,0.3119,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,13,1013,1,118,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0247,0.0289,0.0314,50,0.076,0.076,0.1017,0.1017,0.3953,0.0975,0.2885,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,14,1014,1,114,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9988,0.0286,0.0317,45,0.0691,0.0691,0.1004,0.1004,0.3626,0.0969,0.3115,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,15,1015,1,120,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9734,0.028,0.0409,41,0.0723,0.0723,0.1076,0.1108,0.3397,0.0967,0.3187,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,16,1016,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0055,0.0289,0.03,57,0.0685,0.0685,0.0949,0.0949,0.3817,0.0969,0.2874,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,17,1017,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9795,0.0295,0.0321,43,0.0737,0.0737,0.1053,0.1053,0.3493,0.0972,0.3221,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,18,1018,1,127,280,0,0.7142857142857143,5,1,0,0,1,,0.0,1.0067,0.0288,0.0469,48,0.0674,0.0674,0.1049,0.1119,0.3572,0.0979,0.3105,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,19,1019,1,117,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9906,0.0291,0.0311,45,0.0758,0.0758,0.1059,0.1059,0.3502,0.0974,0.3137,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,20,1020,1,116,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9795,0.028,0.0313,44,0.0734,0.0734,0.1038,0.1038,0.3386,0.0965,0.3147,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,21,1021,1,112,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.9522,0.0284,0.0312,40,0.0689,0.0689,0.1001,0.1001,0.3424,0.0964,0.3212,,,0,0,,,
libero_object_9,libero_object,pick up the orange juice and place it in the basket,Pick the orange juice and place it in the basket,22,1022,1,123,280,0,0.7142857142857143,5,1,0,0,1,,0.0,0.993,0.0304,0.0659,46,0.0499,0.0499,0.1053,0.1137,0.3608,0.098,0.3095,,,0,0,,,
